"Cinderella (1950)"   "5"   "3" 
"Speed 2: Cruise Control (1997)"   "87"   "3" 
"When Harry Met Sally... (1989)"   "56"   "4" 
"Maverick (1994)"   "87"   "3" 
"Empire Strikes Back, The (1980)"   "395"   "5" 
"Cape Fear (1962)"   "346"   "3" 
"Batman Returns (1992)"   "221"   "4" 
"Indiana Jones and the Last Crusade (1989)"   "280"   "2" 
"Game, The (1997)"   "164"   "5" 
"Ready to Wear (Pret-A-Porter) (1994)"   "373"   "3" 
"Unstrung Heroes (1995)"   "354"   "3" 
"Courage Under Fire (1996)"   "276"   "4" 
"In the Line of Fire (1993)"   "151"   "3" 
"Candyman (1992)"   "387"   "2" 
"Singin' in the Rain (1952)"   "354"   "4" 
"Braveheart (1995)"   "380"   "4" 
"Bob Roberts (1992)"   "383"   "4" 
"Evil Dead II (1987)"   "303"   "5" 
"Nikita (La Femme Nikita) (1990)"   "194"   "3" 
"Willy Wonka and the Chocolate Factory (1971)"   "152"   "4" 
"Cool Hand Luke (1967)"   "342"   "4" 
"When Harry Met Sally... (1989)"   "188"   "5" 
"Abyss, The (1989)"   "102"   "3" 
"Perfect World, A (1993)"   "393"   "4" 
"People vs. Larry Flynt, The (1996)"   "139"   "4" 
"G.I. Jane (1997)"   "91"   "3" 
"Raising Arizona (1987)"   "308"   "5" 
"Muppet Treasure Island (1996)"   "234"   "3" 
"Alien (1979)"   "268"   "4" 
"Kansas City (1996)"   "343"   "3" 
"Apollo 13 (1995)"   "226"   "4" 
"Strawberry and Chocolate (Fresa y chocolate) (1993)"   "184"   "3" 
"Mulholland Falls (1996)"   "406"   "3" 
"Secret Garden, The (1993)"   "151"   "3" 
"Ready to Wear (Pret-A-Porter) (1994)"   "174"   "1" 
"Schindler's List (1993)"   "109"   "4" 
"Mimic (1997)"   "57"   "2" 
"Eraser (1996)"   "301"   "3" 
"Bridge on the River Kwai, The (1957)"   "398"   "4" 
"Pretty Woman (1990)"   "234"   "3" 
"Hideaway (1995)"   "276"   "2" 
"One Fine Day (1996)"   "374"   "4" 
"Jerry Maguire (1996)"   "318"   "5" 
"English Patient, The (1996)"   "163"   "3" 
"Washington Square (1997)"   "206"   "1" 
"2001: A Space Odyssey (1968)"   "401"   "1" 
"Die xue shuang xiong (Killer, The) (1989)"   "363"   "5" 
"Rock, The (1996)"   "279"   "5" 
"American President, The (1995)"   "336"   "3" 
"Demolition Man (1993)"   "303"   "2" 
"Jade (1995)"   "92"   "3" 
"Paris, Texas (1984)"   "62"   "4" 
"Nightmare Before Christmas, The (1993)"   "1"   "5" 
"Benny & Joon (1993)"   "232"   "3" 
"Graduate, The (1967)"   "198"   "4" 
"American President, The (1995)"   "405"   "5" 
"Terminator 2: Judgment Day (1991)"   "301"   "5" 
"Mask, The (1994)"   "216"   "2" 
"Back to the Future (1985)"   "296"   "5" 
"Shawshank Redemption, The (1994)"   "288"   "5" 
"Month by the Lake, A (1995)"   "90"   "5" 
"Menace II Society (1993)"   "276"   "4" 
"Mary Reilly (1996)"   "363"   "3" 
"Turning, The (1992)"   "195"   "3" 
"Speed (1994)"   "85"   "3" 
"Chasing Amy (1997)"   "345"   "4" 
"Smoke (1995)"   "387"   "5" 
"Twister (1996)"   "22"   "4" 
"Broken Arrow (1996)"   "94"   "3" 
"Truth About Cats & Dogs, The (1996)"   "49"   "2" 
"Jackie Brown (1997)"   "363"   "4" 
"Private Parts (1997)"   "221"   "4" 
"Terminator 2: Judgment Day (1991)"   "72"   "5" 
"Natural Born Killers (1994)"   "92"   "3" 
"Picture Perfect (1997)"   "258"   "5" 
"Coneheads (1993)"   "125"   "2" 
"Down by Law (1986)"   "379"   "5" 
"Twelve Monkeys (1995)"   "148"   "5" 
"Hunt for Red October, The (1990)"   "221"   "3" 
"Stalingrad (1993)"   "312"   "5" 
"Aladdin (1992)"   "49"   "2" 
"For the Moment (1994)"   "181"   "1" 
"Ben-Hur (1959)"   "230"   "3" 
"Schindler's List (1993)"   "16"   "5" 
"Ref, The (1994)"   "234"   "2" 
"Grifters, The (1990)"   "184"   "4" 
"Die Hard: With a Vengeance (1995)"   "124"   "4" 
"Time to Kill, A (1996)"   "81"   "5" 
"Grumpier Old Men (1995)"   "330"   "4" 
"Raising Arizona (1987)"   "370"   "4" 
"Birds, The (1963)"   "85"   "4" 
"Lost Highway (1997)"   "248"   "4" 
"North by Northwest (1959)"   "402"   "5" 
"Kingpin (1996)"   "265"   "4" 
"Gattaca (1997)"   "177"   "1" 
"Romy and Michele's High School Reunion (1997)"   "392"   "3" 
"Safe (1995)"   "62"   "3" 
"Ransom (1996)"   "399"   "4" 
"Full Metal Jacket (1987)"   "256"   "5" 
"Othello (1995)"   "274"   "5" 
"East of Eden (1955)"   "389"   "5" 
"Ace Ventura: Pet Detective (1994)"   "336"   "4" 
"Romeo Is Bleeding (1993)"   "405"   "1" 
"Piano, The (1993)"   "65"   "3" 
"Graduate, The (1967)"   "70"   "4" 
"Jack (1996)"   "87"   "3" 
"Everyone Says I Love You (1996)"   "392"   "5" 
"Mission: Impossible (1996)"   "231"   "4" 
"Lawnmower Man, The (1992)"   "363"   "1" 
"Reality Bites (1994)"   "62"   "4" 
"Citizen Kane (1941)"   "313"   "5" 
"Fargo (1996)"   "389"   "5" 
"Trainspotting (1996)"   "383"   "2" 
"Rumble in the Bronx (1995)"   "160"   "5" 
"Star Trek: The Wrath of Khan (1982)"   "58"   "5" 
"Another Stakeout (1993)"   "174"   "1" 
"Fish Called Wanda, A (1988)"   "301"   "3" 
"Clockers (1995)"   "222"   "3" 
"Cat People (1982)"   "94"   "3" 
"Escape from New York (1981)"   "158"   "4" 
"Sleepless in Seattle (1993)"   "378"   "4" 
"Preacher's Wife, The (1996)"   "332"   "2" 
"Four Rooms (1995)"   "95"   "1" 
"Rock, The (1996)"   "83"   "5" 
"Secrets & Lies (1996)"   "199"   "4" 
"Mighty Aphrodite (1995)"   "381"   "4" 
"Fan, The (1996)"   "81"   "4" 
"Heathers (1989)"   "407"   "4" 
"Liar Liar (1997)"   "56"   "4" 
"Ninotchka (1939)"   "393"   "4" 
"Casino (1995)"   "160"   "5" 
"That Thing You Do! (1996)"   "334"   "2" 
"Killing Fields, The (1984)"   "85"   "4" 
"Guilty as Sin (1993)"   "188"   "2" 
"Mr. Holland's Opus (1995)"   "311"   "5" 
"Killing Fields, The (1984)"   "118"   "4" 
"Antonia's Line (1995)"   "18"   "3" 
"Blues Brothers, The (1980)"   "405"   "5" 
"Shall We Dance? (1996)"   "360"   "5" 
"Lawrence of Arabia (1962)"   "243"   "5" 
"Cape Fear (1991)"   "118"   "5" 
"What's Eating Gilbert Grape (1993)"   "409"   "4" 
"Color of Night (1994)"   "291"   "2" 
"Fugitive, The (1993)"   "97"   "5" 
"American President, The (1995)"   "330"   "5" 
"Body Snatchers (1993)"   "201"   "4" 
"That Thing You Do! (1996)"   "52"   "5" 
"Usual Suspects, The (1995)"   "322"   "4" 
"Twelve Monkeys (1995)"   "203"   "3" 
"Jerry Maguire (1996)"   "314"   "5" 
"Funny Face (1957)"   "128"   "3" 
"Parent Trap, The (1961)"   "379"   "5" 
"First Wives Club, The (1996)"   "64"   "1" 
"GoodFellas (1990)"   "299"   "3" 
"Gandhi (1982)"   "82"   "3" 
"E.T. the Extra-Terrestrial (1982)"   "328"   "4" 
"Ghost (1990)"   "12"   "5" 
"Singin' in the Rain (1952)"   "312"   "5" 
"Palookaville (1996)"   "250"   "4" 
"Professional, The (1994)"   "249"   "5" 
"Happy Gilmore (1996)"   "145"   "4" 
"If Lucy Fell (1996)"   "402"   "3" 
"Meet Wally Sparks (1997)"   "181"   "1" 
"Frighteners, The (1996)"   "49"   "1" 
"Desperado (1995)"   "399"   "3" 
"Nikita (La Femme Nikita) (1990)"   "321"   "4" 
"Day the Earth Stood Still, The (1951)"   "5"   "3" 
"Striptease (1996)"   "269"   "1" 
"Speed (1994)"   "28"   "4" 
"Raising Arizona (1987)"   "315"   "5" 
"Glory (1989)"   "195"   "5" 
"Reality Bites (1994)"   "85"   "3" 
"GoodFellas (1990)"   "119"   "4" 
"True Lies (1994)"   "5"   "4" 
"Lord of Illusions (1995)"   "92"   "2" 
"Jane Eyre (1996)"   "79"   "4" 
"Liar Liar (1997)"   "274"   "3" 
"Rumble in the Bronx (1995)"   "226"   "4" 
"Raiders of the Lost Ark (1981)"   "91"   "5" 
"True Romance (1993)"   "222"   "3" 
"Free Willy (1993)"   "405"   "2" 
"Circle of Friends (1995)"   "345"   "5" 
"Jurassic Park (1993)"   "158"   "5" 
"McHale's Navy (1997)"   "404"   "3" 
"All Dogs Go to Heaven 2 (1996)"   "181"   "1" 
"Patton (1970)"   "407"   "4" 
"Graduate, The (1967)"   "60"   "4" 
"Amityville Horror, The (1979)"   "372"   "4" 
"Affair to Remember, An (1957)"   "18"   "2" 
"Rosencrantz and Guildenstern Are Dead (1990)"   "380"   "3" 
"Cop Land (1997)"   "86"   "4" 
"Top Gun (1986)"   "16"   "5" 
"Crying Game, The (1992)"   "121"   "4" 
"Gaslight (1944)"   "234"   "4" 
"Casablanca (1942)"   "214"   "4" 
"Rising Sun (1993)"   "276"   "2" 
"Rock, The (1996)"   "296"   "3" 
"E.T. the Extra-Terrestrial (1982)"   "398"   "5" 
"This Is Spinal Tap (1984)"   "297"   "4" 
"Ridicule (1996)"   "279"   "4" 
"Jaws (1975)"   "352"   "4" 
"Career Girls (1997)"   "372"   "4" 
"Heat (1995)"   "359"   "4" 
"Blues Brothers, The (1980)"   "263"   "4" 
"Robin Hood: Men in Tights (1993)"   "389"   "2" 
"Love Bug, The (1969)"   "70"   "3" 
"Jackie Chan's First Strike (1996)"   "308"   "4" 
"Dolores Claiborne (1994)"   "269"   "3" 
"Blue in the Face (1995)"   "279"   "3" 
"Aliens (1986)"   "130"   "5" 
"Vertigo (1958)"   "389"   "4" 
"Courage Under Fire (1996)"   "345"   "3" 
"Sting, The (1973)"   "389"   "4" 
"Twelve Monkeys (1995)"   "15"   "1" 
"Apollo 13 (1995)"   "130"   "4" 
"Harriet the Spy (1996)"   "354"   "4" 
"Nixon (1995)"   "238"   "4" 
"Deer Hunter, The (1978)"   "313"   "4" 
"Night of the Living Dead (1968)"   "308"   "2" 
"Copycat (1995)"   "388"   "4" 
"Scream 2 (1997)"   "116"   "2" 
"Silence of the Lambs, The (1991)"   "232"   "4" 
"Indiana Jones and the Last Crusade (1989)"   "276"   "4" 
"Jerry Maguire (1996)"   "280"   "3" 
"2001: A Space Odyssey (1968)"   "92"   "4" 
"Chasing Amy (1997)"   "189"   "4" 
"Shining, The (1980)"   "330"   "5" 
"Ace Ventura: Pet Detective (1994)"   "92"   "3" 
"Volcano (1997)"   "335"   "3" 
"River Wild, The (1994)"   "194"   "2" 
"Evita (1996)"   "328"   "4" 
"Event Horizon (1997)"   "294"   "4" 
"Ruby in Paradise (1993)"   "406"   "4" 
"Field of Dreams (1989)"   "175"   "5" 
"Seven (Se7en) (1995)"   "405"   "4" 
"Alien (1979)"   "200"   "5" 
"Babe (1995)"   "200"   "4" 
"Don Juan DeMarco (1995)"   "299"   "4" 
"Liar Liar (1997)"   "282"   "4" 
"Glengarry Glen Ross (1992)"   "85"   "3" 
"Collectionneuse, La (1967)"   "405"   "1" 
"Sudden Death (1995)"   "178"   "3" 
"Mirror Has Two Faces, The (1996)"   "82"   "2" 
"Metro (1997)"   "332"   "4" 
"Raising Arizona (1987)"   "269"   "5" 
"Fugitive, The (1993)"   "38"   "3" 
"Young Poisoner's Handbook, The (1995)"   "372"   "5" 
"Father of the Bride (1950)"   "401"   "3" 
"Die Hard: With a Vengeance (1995)"   "119"   "4" 
"Raiders of the Lost Ark (1981)"   "130"   "5" 
"Monty Python's Life of Brian (1979)"   "399"   "3" 
"Die Hard (1988)"   "292"   "5" 
"Godfather, The (1972)"   "374"   "4" 
"Speed (1994)"   "102"   "2" 
"North by Northwest (1959)"   "328"   "3" 
"Kingpin (1996)"   "184"   "3" 
"Evita (1996)"   "246"   "2" 
"Ghost (1990)"   "43"   "4" 
"Six Degrees of Separation (1993)"   "269"   "4" 
"M*A*S*H (1970)"   "65"   "4" 
"Rainmaker, The (1997)"   "115"   "3" 
"Jade (1995)"   "130"   "1" 
"Birds, The (1963)"   "130"   "5" 
"Serial Mom (1994)"   "7"   "4" 
"Evita (1996)"   "194"   "1" 
"Seven (Se7en) (1995)"   "37"   "4" 
"8 1/2 (1963)"   "308"   "4" 
"Back to the Future (1985)"   "222"   "5" 
"Desperado (1995)"   "87"   "3" 
"Forrest Gump (1994)"   "334"   "1" 
"Remains of the Day, The (1993)"   "185"   "5" 
"Super Mario Bros. (1993)"   "217"   "1" 
"Starship Troopers (1997)"   "13"   "1" 
"Fantasia (1940)"   "215"   "5" 
"I.Q. (1994)"   "345"   "3" 
"Jackal, The (1997)"   "8"   "4" 
"Ransom (1996)"   "223"   "3" 
"Deconstructing Harry (1997)"   "40"   "4" 
"Grumpier Old Men (1995)"   "314"   "3" 
"Right Stuff, The (1983)"   "234"   "4" 
"Little Women (1994)"   "354"   "3" 
"Private Parts (1997)"   "327"   "2" 
"Three Colors: Red (1994)"   "6"   "5" 
"Die Hard 2 (1990)"   "130"   "5" 
"Gandhi (1982)"   "393"   "3" 
"Fargo (1996)"   "345"   "5" 
"Thinner (1996)"   "256"   "3" 
"Once Upon a Time... When We Were Colored (1995)"   "374"   "4" 
"Party Girl (1995)"   "385"   "4" 
"Stonewall (1995)"   "184"   "4" 
"Raise the Red Lantern (1991)"   "380"   "3" 
"Cape Fear (1991)"   "291"   "4" 
"Patton (1970)"   "7"   "5" 
"Toy Story (1995)"   "301"   "4" 
"George of the Jungle (1997)"   "35"   "4" 
"Dead Poets Society (1989)"   "363"   "4" 
"Escape to Witch Mountain (1975)"   "271"   "3" 
"Absolute Power (1997)"   "84"   "3" 
"Apocalypse Now (1979)"   "213"   "5" 
"Leaving Las Vegas (1995)"   "230"   "5" 
"Crow, The (1994)"   "276"   "4" 
"Clear and Present Danger (1994)"   "301"   "3" 
"Mary Reilly (1996)"   "27"   "4" 
"Maverick (1994)"   "268"   "3" 
"Midnight in the Garden of Good and Evil (1997)"   "112"   "5" 
"Pump Up the Volume (1990)"   "85"   "3" 
"Clockwork Orange, A (1971)"   "212"   "1" 
"Jude (1996)"   "90"   "3" 
"Princess Bride, The (1987)"   "301"   "4" 
"Meet Wally Sparks (1997)"   "291"   "3" 
"Usual Suspects, The (1995)"   "315"   "5" 
"My Favorite Year (1982)"   "389"   "4" 
"Henry V (1989)"   "197"   "3" 
"Basic Instinct (1992)"   "183"   "4" 
"Maverick (1994)"   "299"   "2" 
"Airheads (1994)"   "279"   "5" 
"Ben-Hur (1959)"   "194"   "4" 
"My Best Friend's Wedding (1997)"   "99"   "3" 
"Shallow Grave (1994)"   "308"   "3" 
"Spanking the Monkey (1994)"   "295"   "5" 
"Dracula: Dead and Loving It (1995)"   "181"   "2" 
"Heavy Metal (1981)"   "102"   "4" 
"Anna (1996)"   "184"   "5" 
"Air Force One (1997)"   "11"   "3" 
"Air Force One (1997)"   "16"   "5" 
"Professional, The (1994)"   "269"   "4" 
"Little Big League (1994)"   "393"   "3" 
"Apt Pupil (1998)"   "2"   "1" 
"Cat People (1982)"   "313"   "2" 
"Fierce Creatures (1997)"   "385"   "3" 
"Roommates (1995)"   "405"   "3" 
"Mr. Holland's Opus (1995)"   "323"   "3" 
"Full Metal Jacket (1987)"   "291"   "3" 
"Apt Pupil (1998)"   "395"   "5" 
"George of the Jungle (1997)"   "204"   "2" 
"Evita (1996)"   "345"   "3" 
"Time to Kill, A (1996)"   "223"   "4" 
"Rosewood (1997)"   "173"   "5" 
"Fantasia (1940)"   "42"   "3" 
"Stand by Me (1986)"   "326"   "5" 
"Kalifornia (1993)"   "342"   "3" 
"Fargo (1996)"   "377"   "3" 
"English Patient, The (1996)"   "184"   "4" 
"Mrs. Doubtfire (1993)"   "130"   "5" 
"Fugitive, The (1993)"   "7"   "4" 
"Michael (1996)"   "378"   "2" 
"Return of the Jedi (1983)"   "83"   "4" 
"Jaws (1975)"   "311"   "4" 
"Snow White and the Seven Dwarfs (1937)"   "130"   "5" 
"Casino (1995)"   "387"   "5" 
"Terminator, The (1984)"   "117"   "5" 
"Godfather, The (1972)"   "276"   "5" 
"Desperado (1995)"   "345"   "4" 
"My Favorite Year (1982)"   "405"   "1" 
"Star Wars (1977)"   "398"   "5" 
"In the Line of Fire (1993)"   "193"   "4" 
"Arsenic and Old Lace (1944)"   "18"   "4" 
"Farewell My Concubine (1993)"   "311"   "4" 
"Hunt for Red October, The (1990)"   "95"   "3" 
"Reality Bites (1994)"   "336"   "5" 
"Good Will Hunting (1997)"   "297"   "5" 
"Rosewood (1997)"   "341"   "5" 
"Sgt. Bilko (1996)"   "290"   "2" 
"Fox and the Hound, The (1981)"   "295"   "2" 
"Star Wars (1977)"   "379"   "4" 
"Heat (1995)"   "178"   "3" 
"Kicked in the Head (1997)"   "409"   "1" 
"Much Ado About Nothing (1993)"   "119"   "4" 
"L.A. Confidential (1997)"   "345"   "5" 
"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"   "409"   "2" 
"Ghosts of Mississippi (1996)"   "328"   "4" 
"Lawnmower Man, The (1992)"   "28"   "3" 
"2 Days in the Valley (1996)"   "303"   "2" 
"Paris, Texas (1984)"   "308"   "5" 
"Sense and Sensibility (1995)"   "10"   "4" 
"Money Talks (1997)"   "181"   "1" 
"Empire Strikes Back, The (1980)"   "405"   "5" 
"Last Man Standing (1996)"   "222"   "3" 
"Fifth Element, The (1997)"   "343"   "5" 
"Duck Soup (1933)"   "405"   "1" 
"Leaving Las Vegas (1995)"   "192"   "2" 
"Mrs. Doubtfire (1993)"   "387"   "2" 
"Vegas Vacation (1997)"   "54"   "5" 
"Star Wars (1977)"   "409"   "5" 
"2001: A Space Odyssey (1968)"   "224"   "1" 
"Four Rooms (1995)"   "99"   "3" 
"It Could Happen to You (1994)"   "291"   "4" 
"Life Less Ordinary, A (1997)"   "269"   "3" 
"Sleepless in Seattle (1993)"   "106"   "3" 
"Wild Bill (1995)"   "328"   "3" 
"Harold and Maude (1971)"   "59"   "5" 
"Bullets Over Broadway (1994)"   "315"   "5" 
"Escape from L.A. (1996)"   "346"   "3" 
"Return of the Jedi (1983)"   "178"   "5" 
"Safe (1995)"   "180"   "5" 
"Courage Under Fire (1996)"   "344"   "3" 
"Matilda (1996)"   "268"   "3" 
"Being There (1979)"   "383"   "5" 
"Men in Black (1997)"   "265"   "4" 
"Dolores Claiborne (1994)"   "308"   "4" 
"Carlito's Way (1993)"   "16"   "5" 
"Alien (1979)"   "230"   "3" 
"Bridges of Madison County, The (1995)"   "10"   "4" 
"Taxi Driver (1976)"   "214"   "5" 
"Shine (1996)"   "201"   "2" 
"Wings of Desire (1987)"   "90"   "4" 
"Seventh Seal, The (Sjunde inseglet, Det) (1957)"   "239"   "5" 
"Sneakers (1992)"   "406"   "3" 
"Nutty Professor, The (1996)"   "87"   "4" 
"Manchurian Candidate, The (1962)"   "352"   "4" 
"Two Much (1996)"   "236"   "4" 
"Dave (1993)"   "345"   "4" 
"Wag the Dog (1997)"   "339"   "4" 
"Michael Collins (1996)"   "104"   "1" 
"Sling Blade (1996)"   "409"   "4" 
"Tomorrow Never Dies (1997)"   "377"   "3" 
"When We Were Kings (1996)"   "144"   "5" 
"Somewhere in Time (1980)"   "210"   "2" 
"Being There (1979)"   "334"   "5" 
"Fargo (1996)"   "57"   "5" 
"Brazil (1985)"   "370"   "3" 
"Butch Cassidy and the Sundance Kid (1969)"   "312"   "4" 
"Fast, Cheap & Out of Control (1997)"   "310"   "5" 
"American President, The (1995)"   "210"   "4" 
"Hackers (1995)"   "339"   "3" 
"Adventures of Priscilla, Queen of the Desert, The (1994)"   "19"   "3" 
"Ghost (1990)"   "340"   "4" 
"Exotica (1994)"   "387"   "3" 
"Escape to Witch Mountain (1975)"   "269"   "1" 
"Richard III (1995)"   "1"   "3" 
"Reality Bites (1994)"   "361"   "3" 
"Brother Minister: The Assassination of Malcolm X (1994)"   "254"   "1" 
"Santa Clause, The (1994)"   "318"   "3" 
"Last Action Hero (1993)"   "279"   "5" 
"Cable Guy, The (1996)"   "67"   "3" 
"Mute Witness (1994)"   "405"   "1" 
"Professional, The (1994)"   "178"   "4" 
"Secrets & Lies (1996)"   "392"   "3" 
"Independence Day (ID4) (1996)"   "151"   "5" 
"American President, The (1995)"   "22"   "4" 
"Dave (1993)"   "354"   "2" 
"Lost Highway (1997)"   "350"   "4" 
"Brothers McMullen, The (1995)"   "391"   "5" 
"Being There (1979)"   "385"   "4" 
"Secrets & Lies (1996)"   "185"   "5" 
"Man of the House (1995)"   "222"   "1" 
"Batman (1989)"   "246"   "4" 
"Priest (1994)"   "121"   "5" 
"Rear Window (1954)"   "213"   "5" 
"Chinatown (1974)"   "151"   "4" 
"Breakdown (1997)"   "141"   "5" 
"Sunset Blvd. (1950)"   "373"   "3" 
"American Werewolf in London, An (1981)"   "326"   "3" 
"Star Wars (1977)"   "386"   "4" 
"Courage Under Fire (1996)"   "68"   "3" 
"English Patient, The (1996)"   "139"   "4" 
"Associate, The (1996)"   "334"   "4" 
"Star Trek: First Contact (1996)"   "413"   "4" 
"One Flew Over the Cuckoo's Nest (1975)"   "72"   "4" 
"Raiders of the Lost Ark (1981)"   "207"   "4" 
"Money Talks (1997)"   "286"   "5" 
"Shaggy Dog, The (1959)"   "293"   "3" 
"Batman & Robin (1997)"   "1"   "1" 
"Traveller (1997)"   "392"   "4" 
"Brady Bunch Movie, The (1995)"   "49"   "2" 
"Hoop Dreams (1994)"   "409"   "2" 
"Pretty Woman (1990)"   "194"   "3" 
"Prophecy, The (1995)"   "201"   "1" 
"Lone Star (1996)"   "174"   "5" 
"Twelve Monkeys (1995)"   "256"   "4" 
"Clear and Present Danger (1994)"   "64"   "3" 
"Batman Forever (1995)"   "378"   "3" 
"Drop Dead Fred (1991)"   "56"   "2" 
"Groundhog Day (1993)"   "56"   "4" 
"Damsel in Distress, A (1937)"   "234"   "4" 
"Dead Poets Society (1989)"   "407"   "4" 
"Aladdin (1992)"   "198"   "3" 
"Jeffrey (1995)"   "5"   "3" 
"Shawshank Redemption, The (1994)"   "184"   "4" 
"Lone Star (1996)"   "6"   "5" 
"To Die For (1995)"   "393"   "1" 
"Reservoir Dogs (1992)"   "406"   "5" 
"Robin Hood: Men in Tights (1993)"   "291"   "3" 
"Trainspotting (1996)"   "66"   "2" 
"High School High (1996)"   "268"   "2" 
"Four Rooms (1995)"   "267"   "4" 
"Much Ado About Nothing (1993)"   "253"   "4" 
"Sleepless in Seattle (1993)"   "361"   "4" 
"Nutty Professor, The (1996)"   "378"   "3" 
"Breakfast at Tiffany's (1961)"   "7"   "5" 
"Casino (1995)"   "276"   "4" 
"Men in Black (1997)"   "347"   "4" 
"Bound (1996)"   "305"   "3" 
"Hamlet (1996)"   "224"   "5" 
"Sunset Blvd. (1950)"   "387"   "3" 
"Young Poisoner's Handbook, The (1995)"   "276"   "4" 
"Alien (1979)"   "352"   "5" 
"Dances with Wolves (1990)"   "254"   "5" 
"To Kill a Mockingbird (1962)"   "334"   "4" 
"Beavis and Butt-head Do America (1996)"   "222"   "2" 
"Event Horizon (1997)"   "246"   "5" 
"Star Trek VI: The Undiscovered Country (1991)"   "62"   "1" 
"Four Weddings and a Funeral (1994)"   "85"   "4" 
"Better Off Dead... (1985)"   "11"   "2" 
"Forrest Gump (1994)"   "380"   "4" 
